min:  1[0.99384131] max:135[1.00005084]	0.99607484 0.99384131 1.00002524 1.00003405 1.00005034 1.00004200 1.00004619 1.00003981 1.00004248 1.00003853 1.00004085 1.00004013 1.00004013 1.00004050 1.00003996 1.00003951 1.00004226 1.00004205 1.00003700 1.00004268 1.00004012 1.00004204 1.00004361 1.00003903 1.00003876 1.00004106 1.00004124 1.00004080 1.00004070 1.00004295 1.00004286 1.00003884 1.00003823 1.00004070 1.00004279 1.00003721 1.00003820 1.00004069 1.00003963 1.00004133 1.00004135 1.00003956 1.00004223 1.00003908 1.00003873 1.00003826 1.00004064 1.00004360 1.00003917 1.00004069 1.00003954 1.00003953 1.00003942 1.00004073 1.00003514 1.00003928 1.00004061 1.00004057 1.00003979 1.00004216 1.00003705 1.00003846 1.00003931 1.00004088 1.00003783 1.00003823 1.00003955 1.00003718 1.00003879 1.00003673 1.00004058 1.00003846 1.00003944 1.00003822 1.00003648 1.00003930 1.00003846 1.00004444 1.00003855 1.00004187 1.00003941 1.00003923 1.00003837 1.00003867 1.00004048 1.00003691 1.00003826 1.00004099 1.00004030 1.00003968 1.00003988 1.00003852 1.00003635 1.00003781 1.00003645 1.00003778 1.00003721 1.00003586 1.00003708 1.00003730 1.00003880 1.00004244 1.00003820 1.00003766 1.00003931 1.00003779 1.00003627 1.00003610 1.00003404 1.00003671 1.00003963 1.00003821 1.00003596 1.00003802 1.00003933 1.00003933 1.00003479 1.00003900 1.00003461 1.00003809 1.00003384 1.00003238 1.00003583 1.00003733 1.00003809 1.00003688 1.00003164 1.00003545 1.00004160 1.00004373 1.00004060 1.00004796 1.00004379 1.00004555 1.00004394 1.00005084 1.00004145 1.00004603 1.00004564 1.00004532 1.00004594 1.00004610 1.00004758 1.00004140 1.00004230 1.00004420 1.00004301 1.00004449 1.00004258 1.00004186 1.00004428 1.00004806 1.00004231 1.00004435 1.00004330 1.00004194 1.00004059 1.00004151 1.00004200 1.00004234 1.00004740 1.00004311 1.00004371 1.00004407 1.00004338 1.00003942 1.00004424 1.00003850 1.00004161 1.00004019 1.00004390 1.00003876 1.00004287 1.00004620 1.00004361 1.00004212 1.00003942 1.00004281 1.00004322 1.00004092 1.00004187 1.00004438 1.00004206 1.00003750 1.00004187 1.00003998 1.00004221 1.00004023 1.00003982 1.00003935 1.00004178 1.00004186 1.00003954 1.00003951 1.00003812 1.00004052 1.00003851 1.00004260 1.00004270 1.00003820 1.00003762 1.00003851 1.00004142 1.00003971 1.00004089 1.00003958 1.00003815 1.00004114 1.00003968 1.00003725 1.00003986 1.00003939 1.00003353 1.00003514 1.00003709 1.00003532 1.00003970 1.00003719 1.00003986 1.00004060 1.00003984 1.00003685 1.00004078 1.00003566 1.00003585 1.00003903 1.00003824 1.00003730 1.00003472 1.00003517 1.00004025 1.00003760 1.00003542 1.00004049 1.00003614 1.00003841 1.00003413 1.00003436 1.00003876 1.00003730 1.00003620 1.00003656 1.00003691 1.00003908 1.00003610 1.00003858 1.00003390 1.00003546 1.00003668 1.00003545 1.00003860 1.00003698 1.00003640 1.00003892 1.00003864 1.00002610
min:  2[0.98829498] max:  0[1.99744465]	1.99744465 0.99226505 0.98829498 0.99613661 0.99611285 0.99613964 0.99610614 0.99614327 0.99610962 0.99613736 0.99610791 0.99613802 0.99610878 0.99613871 0.99610824 0.99614094 0.99611112 0.99614300 0.99610722 0.99613980 0.99610904 0.99613950 0.99610813 0.99613754 0.99610837 0.99614054 0.99610942 0.99613897 0.99610905 0.99614128 0.99611209 0.99613850 0.99611004 0.99613959 0.99611043 0.99614031 0.99610973 0.99614384 0.99611328 0.99614241 0.99610927 0.99614211 0.99611034 0.99614281 0.99611069 0.99614425 0.99611307 0.99613925 0.99611369 0.99614284 0.99611121 0.99614327 0.99610937 0.99614139 0.99611149 0.99614270 0.99611480 0.99614484 0.99611059 0.99614639 0.99611374 0.99614282 0.99611514 0.99614401 0.99611370 0.99614360 0.99611309 0.99614666 0.99611484 0.99614297 0.99611469 0.99614444 0.99611568 0.99614423 0.99611528 0.99614839 0.99611540 0.99614918 0.99611842 0.99614845 0.99611604 0.99614572 0.99611525 0.99614475 0.99611626 0.99614819 0.99613344 0.99614729 0.99611476 0.99614814 0.99611274 0.99614388 0.99611354 0.99614870 0.99611827 0.99614769 0.99611855 0.99614562 0.99611592 0.99614826 0.99611588 0.99614867 0.99611636 0.99615133 0.99611691 0.99614887 0.99611667 0.99614475 0.99611808 0.99614755 0.99611829 0.99615185 0.99611488 0.99614890 0.99611787 0.99614844 0.99611626 0.99615095 0.99611523 0.99614772 0.99612288 0.99614845 0.99611791 0.99615070 0.99611963 0.99615148 0.99611669 0.99614911 0.99611915 0.99224231 0.99611876 0.99615090 0.99612079 0.99614947 0.99612008 0.99615065 0.99611860 0.99615064 0.99612097 0.99615187 0.99611863 0.99615014 0.99611784 0.99614945 0.99611638 0.99615011 0.99612095 0.99615072 0.99612162 0.99614871 0.99611988 0.99615300 0.99612009 0.99615512 0.99611934 0.99615307 0.99611890 0.99615438 0.99611864 0.99615399 0.99611854 0.99615220 0.99612072 0.99615436 0.99612267 0.99615114 0.99612314 0.99615541 0.99612398 0.99615103 0.99611875 0.99615265 1.00006247 0.99615276 0.99612168 0.99615272 0.99612327 0.99615276 0.99612450 0.99615367 0.99612425 0.99615414 0.99612418 0.99615723 0.99612451 0.99615555 0.99612617 0.99615721 0.99612637 0.99615552 0.99612491 0.99615619 0.99612823 0.99615146 0.99612460 0.99615972 0.99612230 0.99615241 0.99612415 0.99615462 0.99612524 0.99615738 0.99612318 0.99615465 0.99613095 0.99615510 0.99612557 0.99615582 0.99612474 0.99615711 0.99612505 0.99615341 0.99612580 0.99615969 0.99612404 0.99615493 0.99612220 0.99615814 0.99612767 0.99615981 0.99612881 0.99615607 0.99612570 0.99615766 0.99612290 0.99615783 0.99612763 0.99615714 0.99612434 0.99615609 0.99612911 0.99615559 0.99612905 0.99615816 0.99612525 0.99615769 0.99612755 0.99615654 0.99612867 0.99615276 0.99612602 0.99615744 0.99612912 0.99615569 0.99612984 0.99615701 0.99612522 0.99615885 0.99612681 0.99616078 0.99612483 0.99615501 0.99612490 0.99615835 0.99612253 0.99615491
min:  2[0.99993293] max:131[1.00389433]	1.00001581 0.99996987 0.99993293 1.00055050 0.99996556 0.99997922 0.99998022 0.99997919 0.99997382 0.99997395 0.99997724 0.99997663 0.99998071 0.99997430 0.99997867 0.99997434 0.99998016 0.99997356 0.99997514 0.99997882 0.99997129 0.99997900 0.99997956 0.99997883 0.99997656 0.99997833 0.99997551 0.99997848 0.99997985 0.99997911 0.99997906 0.99997460 0.99997894 0.99997671 0.99997899 0.99997723 0.99997790 0.99997559 0.99997815 0.99998347 0.99998168 0.99997498 0.99997837 0.99997779 0.99998054 0.99997814 0.99998009 0.99997804 0.99998121 0.99997654 0.99997770 0.99998247 0.99997830 0.99998090 0.99997848 0.99997977 0.99997727 0.99997753 0.99997908 0.99997668 0.99997864 0.99998234 0.99997803 0.99998204 0.99998395 0.99997812 0.99997916 0.99997726 0.99998186 0.99997759 0.99997772 0.99997825 0.99998180 0.99997992 0.99998170 0.99998098 0.99997880 0.99998257 0.99998049 0.99998276 0.99997953 0.99998026 0.99997501 0.99997856 0.99997931 0.99997710 0.99998163 0.99997793 0.99998157 0.99997998 0.99997895 0.99998049 0.99997936 0.99998168 0.99997911 0.99997927 0.99998118 0.99998103 0.99997900 0.99998106 0.99998052 0.99998189 0.99998026 0.99998076 0.99998391 0.99998357 0.99998041 0.99998093 0.99998697 0.99998152 0.99997856 0.99997971 0.99998498 0.99998126 0.99997750 0.99998144 0.99998274 0.99998131 0.99998029 0.99998329 0.99998366 0.99998426 0.99997902 0.99998345 0.99997883 0.99998018 0.99998138 0.99998470 1.00001897 0.99995165 1.00000073 1.00389433 0.99997843 0.99998756 0.99998274 0.99998345 0.99998161 0.99998428 0.99998241 0.99998371 0.99998553 0.99998403 0.99998221 0.99998231 0.99998430 0.99998277 0.99998458 0.99998291 0.99998486 0.99998349 0.99998253 0.99998488 0.99998170 0.99998491 0.99998446 0.99998270 0.99998605 0.99998168 0.99998218 0.99998733 0.99998469 0.99998409 0.99998267 0.99998377 0.99998336 0.99998552 0.99998424 0.99998385 0.99998474 0.99998171 0.99998387 0.99998664 0.99998330 0.99998481 0.99998020 0.99998449 0.99998769 0.99998501 0.99998419 0.99998769 0.99998698 0.99998775 0.99998344 0.99998671 0.99998486 0.99998141 0.99998734 0.99998417 0.99998869 0.99998864 0.99998600 0.99998619 0.99998416 0.99998365 0.99998412 0.99998259 0.99998705 0.99998627 0.99998701 0.99998628 0.99998884 0.99998911 0.99998741 0.99998373 0.99998424 0.99999056 0.99997070 0.99998794 0.99998784 0.99998491 0.99999090 0.99998618 0.99998492 0.99998892 0.99998470 0.99998779 0.99998637 0.99998814 0.99999001 0.99998931 0.99998827 0.99998796 0.99998836 0.99998647 0.99998980 0.99998581 0.99999050 0.99999035 0.99999080 0.99998918 0.99999178 0.99998597 0.99998771 0.99998812 0.99999145 0.99998823 0.99999009 0.99998622 0.99998785 0.99999051 0.99998609 0.99998856 0.99999054 0.99998798 0.99999509 0.99999041 0.99999176 0.99998880 0.99998982 0.99998976 0.99998587 0.99998612 0.99999084 0.99998715 0.99998571 0.99994585
min:  3[0.99989103] max:  2[1.00387531]	1.00386997 0.99996471 1.00387531 0.99989103 1.00385593 0.99994973 0.99996472 0.99994975 0.99993425 0.99994693 0.99994818 0.99994814 0.99994457 0.99995012 0.99995119 0.99994920 0.99994903 0.99994722 0.99994848 0.99994777 0.99994846 0.99994778 0.99995297 0.99994918 0.99994951 0.99994747 0.99995247 0.99994974 0.99995065 0.99994846 0.99994971 0.99995038 0.99994953 0.99995287 0.99994935 0.99995080 0.99995358 0.99995025 0.99995219 0.99995024 0.99995164 0.99994747 0.99995082 0.99995100 0.99995160 0.99995428 0.99995040 0.99995141 0.99995378 0.99995144 0.99995297 0.99995328 0.99995193 0.99995010 0.99995065 0.99995054 0.99995219 0.99994986 0.99995361 0.99994948 0.99995213 0.99995177 0.99995046 0.99995143 0.99995088 0.99995105 0.99995541 0.99994761 0.99995162 0.99994602 0.99995239 0.99995233 0.99995113 0.99995407 0.99995178 0.99995412 0.99994902 0.99994776 0.99995179 0.99995183 0.99995651 0.99995438 0.99995503 0.99996925 0.99994952 0.99995148 0.99995464 0.99995084 0.99992429 0.99995235 0.99995121 0.99995143 0.99994930 0.99995393 0.99994944 0.99995102 0.99995285 0.99995406 0.99995515 0.99995392 0.99995219 0.99995390 0.99995118 0.99995149 0.99995382 0.99995360 0.99995087 0.99995625 0.99995186 0.99995451 0.99995358 0.99995180 0.99995513 0.99995440 0.99995229 0.99995579 0.99995398 0.99995498 0.99995334 0.99995856 0.99995413 0.99995321 0.99995448 0.99995555 0.99995725 0.99995479 0.99994030 0.99993854 0.99995312 0.99995600 0.99993141 0.99995326 0.99992186 0.99995070 0.99995474 0.99995636 0.99995195 0.99995424 0.99995425 0.99995065 0.99995496 0.99995647 0.99995607 0.99995645 0.99995710 0.99995702 0.99995746 0.99995727 0.99995393 0.99995339 0.99995534 0.99995284 0.99995870 0.99995578 0.99995426 0.99995404 0.99995646 0.99995704 0.99995905 0.99995761 0.99995572 0.99995406 0.99995545 0.99995386 0.99995346 0.99995351 0.99995597 0.99995813 0.99995424 0.99995877 0.99995505 0.99995924 0.99995213 0.99995596 0.99997363 0.99995930 0.99995786 0.99995770 0.99995835 0.99995643 0.99995871 0.99995504 0.99995626 0.99995856 0.99995716 0.99995349 0.99996084 0.99995704 0.99995415 0.99995752 0.99995603 0.99996192 0.99995862 0.99995655 0.99995973 0.99995809 0.99995872 0.99995582 0.99996128 0.99995611 0.99995579 0.99995686 0.99996229 0.99995677 0.99995821 0.99995758 0.99995875 0.99996184 0.99995817 0.99996076 0.99996179 0.99996148 0.99995934 0.99996027 0.99995798 0.99995823 0.99996010 0.99996061 0.99995702 0.99995936 0.99995645 0.99995970 0.99995916 0.99996003 0.99995869 0.99995983 0.99996131 0.99995714 0.99996296 0.99995751 0.99995625 0.99996140 0.99996277 0.99996015 0.99996014 0.99996151 0.99996082 0.99995798 0.99996026 0.99996272 0.99995943 0.99996127 0.99995945 0.99995818 0.99996203 0.99996268 0.99996384 0.99995750 0.99996415 0.99996208 0.99996051 0.99996340 0.99996316 0.99994373 0.99993262 0.99997850
min:  2[0.99993007] max:  0[1.00387245]	1.00387245 0.99997651 0.99993007 1.00001396 0.99996662 1.00377768 0.99996111 0.99998048 0.99996200 0.99996427 0.99996393 0.99996398 0.99996358 0.99996381 0.99996257 0.99996448 0.99996112 0.99996603 0.99996264 0.99996511 0.99996442 0.99996511 0.99996175 0.99996066 0.99996353 0.99996418 0.99996534 0.99996475 0.99996407 0.99996398 0.99996348 0.99996660 0.99996174 0.99996734 0.99996330 0.99996423 0.99996471 0.99996295 0.99996378 0.99996506 0.99996587 0.99996614 0.99996384 0.99996582 0.99996816 0.99996757 0.99996563 0.99996889 0.99996801 0.99996770 0.99996373 0.99996681 0.99996593 0.99996474 0.99996284 0.99996529 0.99996669 0.99996623 0.99996683 0.99996494 0.99996341 0.99996746 0.99996698 0.99996671 0.99996790 0.99996584 0.99996550 0.99996393 0.99996700 0.99996568 0.99996269 0.99996670 0.99996608 0.99996497 0.99996696 0.99996815 0.99996586 0.99996525 0.99996526 0.99996931 0.99996724 0.99996669 0.99996500 0.99997123 0.99996870 0.99996864 0.99996656 0.99996816 0.99997000 0.99997204 0.99996827 0.99996548 0.99996554 0.99996881 0.99996802 0.99996985 0.99996657 0.99997156 0.99996697 0.99996928 0.99996943 0.99996899 0.99996678 0.99996380 0.99996518 0.99997191 0.99996657 0.99996791 0.99996279 0.99996720 0.99996626 0.99997150 0.99996763 0.99996631 0.99996445 0.99996627 0.99996712 0.99996756 0.99996765 0.99996725 0.99997146 0.99996716 0.99996771 0.99997277 0.99998382 0.99997161 0.99997457 0.99997069 0.99996779 0.99996648 0.99996571 1.00000525 0.99998241 0.99993820 0.99996948 0.99996683 0.99997342 0.99996968 0.99996758 0.99997365 0.99996750 0.99996853 0.99996829 0.99997031 0.99996915 0.99997013 0.99997034 0.99997053 0.99997044 0.99996969 0.99996976 0.99997403 0.99997326 0.99996996 0.99997132 0.99997419 0.99997043 0.99997379 0.99996895 0.99997213 0.99997032 0.99997214 0.99997195 0.99996929 0.99997010 0.99997053 0.99997445 0.99996811 0.99996894 0.99997126 0.99997394 0.99997250 0.99997263 0.99997274 0.99993897 0.99997311 0.99997232 0.99997066 0.99997587 0.99996974 0.99997076 0.99997414 0.99997542 0.99997031 0.99997134 0.99997507 0.99997360 0.99997062 0.99997396 0.99997177 0.99997209 0.99997193 0.99997331 0.99997136 0.99997286 0.99997235 0.99997482 0.99997357 0.99997514 0.99997526 0.99997385 0.99997630 0.99997177 0.99997300 0.99997602 0.99997388 0.99997181 0.99997172 0.99997380 0.99997291 0.99997371 0.99996830 0.99997342 0.99997512 0.99997438 0.99997409 0.99997389 0.99997054 0.99997768 0.99997533 0.99997404 0.99997394 0.99997475 0.99997351 0.99997528 0.99997439 0.99997748 0.99997193 0.99997162 0.99997365 0.99997672 0.99997326 0.99997466 0.99997658 0.99997424 0.99997661 0.99997290 0.99997691 0.99997661 0.99997571 0.99997479 0.99997746 0.99997243 0.99997663 0.99997603 0.99997327 0.99997715 0.99997560 0.99997733 0.99998126 0.99997647 0.99996038 0.99998025 0.99997871 1.00001133 0.99999255
min:  5[0.99990591] max:  0[1.00385584]	1.00385584 0.99997649 0.99996512 0.99993799 1.00000847 0.99990591 1.00373476 0.99996329 0.99997873 0.99996491 0.99996528 0.99996581 0.99996560 0.99996125 0.99996521 0.99996551 0.99996158 0.99996456 0.99996974 0.99996217 0.99996622 0.99995974 0.99996995 0.99996600 0.99996656 0.99996386 0.99996621 0.99996506 0.99996664 0.99996330 0.99996637 0.99996616 0.99996227 0.99996755 0.99996327 0.99996721 0.99996377 0.99996521 0.99996247 0.99996309 0.99996620 0.99996605 0.99996687 0.99996665 0.99997014 0.99996811 0.99996437 0.99996771 0.99996720 0.99996726 0.99996478 0.99996502 0.99996432 0.99996189 0.99996743 0.99996605 0.99996759 0.99996726 0.99996334 0.99996565 0.99996691 0.99996620 0.99996703 0.99996383 0.99996613 0.99996787 0.99996713 0.99996962 0.99996630 0.99996769 0.99996480 0.99996868 0.99996661 0.99996703 0.99996635 0.99996878 0.99996683 0.99996600 0.99996630 0.99996568 0.99996604 0.99996576 0.99996441 0.99996540 0.99996726 0.99996676 0.99996722 0.99996398 0.99996801 0.99997222 0.99996822 0.99996678 0.99996833 0.99996756 0.99997168 0.99996534 0.99996641 0.99997029 0.99996874 0.99996779 0.99996480 0.99996949 0.99996910 0.99996902 0.99996761 0.99997101 0.99996922 0.99996748 0.99996857 0.99996875 0.99996749 0.99996823 0.99996908 0.99996937 0.99997171 0.99996713 0.99996621 0.99996885 0.99996765 0.99997028 0.99996911 0.99996819 0.99997085 0.99996961 0.99998376 0.99996962 0.99996698 0.99996906 0.99997252 0.99996965 0.99997095 0.99994582 0.99996842 0.99996904 0.99993948 0.99997110 0.99997177 0.99996990 0.99997017 0.99997040 0.99996791 0.99996878 0.99997323 0.99996911 0.99997439 0.99996929 0.99997184 0.99996980 0.99997234 0.99997215 0.99997052 0.99996988 0.99996865 0.99997282 0.99997073 0.99997298 0.99996841 0.99997018 0.99997206 0.99997032 0.99997366 0.99997401 0.99996951 0.99997364 0.99997157 0.99996873 0.99997152 0.99996987 0.99997400 0.99997139 0.99997256 0.99997704 0.99997326 0.99996879 0.99997248 0.99997262 0.99997107 0.99997053 0.99997300 0.99997309 0.99997412 0.99997446 0.99997065 0.99997036 0.99997482 0.99997510 0.99997529 0.99997453 0.99997363 0.99997279 0.99997197 0.99997030 0.99997400 0.99997303 0.99997345 0.99997268 0.99997375 0.99997456 0.99997226 0.99997211 0.99997493 0.99997724 0.99997204 0.99997394 0.99997124 0.99997356 0.99997235 0.99997535 0.99997644 0.99997153 0.99997596 0.99997199 0.99997504 0.99997346 0.99997605 0.99997740 0.99997758 0.99997706 0.99997457 0.99997578 0.99997356 0.99997306 0.99997706 0.99997549 0.99997251 0.99997793 0.99997924 0.99997483 0.99997841 0.99997719 0.99997673 0.99997712 0.99997521 0.99997764 0.99997696 0.99997410 0.99997530 0.99997429 0.99997592 0.99997839 0.99997647 0.99997876 0.99997370 0.99997707 0.99997366 0.99997677 0.99997282 0.99997736 0.99997668 0.99997814 0.99997683 0.99997567 0.99997757 0.99999601 0.99999357 1.00000850
min:  6[0.99993416] max:  0[1.00384274]	1.00384274 0.99997691 0.99995362 0.99998315 1.00003023 1.00002245 0.99993416 1.00367491 0.99996598 0.99998052 0.99996602 0.99996309 0.99996360 0.99996282 0.99996236 0.99996389 0.99996582 0.99996686 0.99996408 0.99996708 0.99996329 0.99996602 0.99996603 0.99996634 0.99996376 0.99996706 0.99996442 0.99996561 0.99996251 0.99996317 0.99996552 0.99996364 0.99996495 0.99996645 0.99996761 0.99996211 0.99996340 0.99996333 0.99996368 0.99996902 0.99996636 0.99996450 0.99996447 0.99996447 0.99996348 0.99996545 0.99996471 0.99996669 0.99996562 0.99996094 0.99996673 0.99996337 0.99996533 0.99996922 0.99996643 0.99996722 0.99996304 0.99996524 0.99996374 0.99996823 0.99996493 0.99996123 0.99996755 0.99996439 0.99996480 0.99996518 0.99996350 0.99996789 0.99996626 0.99996880 0.99996415 0.99997021 0.99996403 0.99996820 0.99996649 0.99996802 0.99996498 0.99996712 0.99996663 0.99996871 0.99996796 0.99996670 0.99996964 0.99996495 0.99996753 0.99996884 0.99996445 0.99996510 0.99996970 0.99996235 0.99993751 0.99996560 0.99996542 0.99996954 0.99996877 0.99996593 0.99996616 0.99996586 0.99996585 0.99997169 0.99996750 0.99996788 0.99996832 0.99996593 0.99996970 0.99996505 0.99996797 0.99996840 0.99996683 0.99996821 0.99996981 0.99996867 0.99996906 0.99996964 0.99997182 0.99996801 0.99997387 0.99996755 0.99997117 0.99996942 0.99996991 0.99996749 0.99996903 0.99997137 0.99996868 0.99997193 0.99996784 0.99996947 0.99997406 0.99996766 0.99997124 0.99996914 1.00000574 0.99996740 0.99996896 0.99994151 0.99996665 0.99996627 0.99997169 0.99997111 0.99996863 0.99997153 0.99997028 0.99996909 0.99997092 0.99997164 0.99996998 0.99997336 0.99997065 0.99997137 0.99997011 0.99996840 0.99997087 0.99997194 0.99996980 0.99997205 0.99996991 0.99997149 0.99997211 0.99997271 0.99996970 0.99997604 0.99997035 0.99996936 0.99996894 0.99997014 0.99997092 0.99997507 0.99996923 0.99996982 0.99997220 0.99996959 0.99996995 0.99996989 0.99996990 0.99997652 0.99997236 0.99997239 0.99997323 0.99997275 0.99997242 0.99997267 0.99997149 0.99997149 0.99997124 0.99997418 0.99997282 0.99997102 0.99997351 0.99997579 0.99997153 0.99997556 0.99997149 0.99997410 0.99997414 0.99997391 0.99997495 0.99997324 0.99997302 0.99997060 0.99997563 0.99997575 0.99997448 0.99997193 0.99997517 0.99997037 0.99997462 0.99997349 0.99997400 0.99997554 0.99997603 0.99997517 0.99997295 0.99997383 0.99997518 0.99997281 0.99997568 0.99997591 0.99997570 0.99997618 0.99997163 0.99997597 0.99997062 0.99997371 0.99997242 0.99997535 0.99997718 0.99997575 0.99997595 0.99997878 0.99997616 0.99997340 0.99997338 0.99997531 0.99997708 0.99997200 0.99997638 0.99997763 0.99997509 0.99997430 0.99997453 0.99997852 0.99997468 0.99997785 0.99997229 0.99997657 0.99997471 0.99997853 0.99997582 0.99997475 0.99999051 0.99997946 0.99998831 0.99999081 0.99997812 1.00000361
min:  7[0.99993557] max:  0[1.00382389]	1.00382389 0.99997666 0.99994983 0.99996950 0.99996797 0.99998390 0.99999016 0.99993557 1.00361855 0.99996703 0.99998290 0.99996415 0.99996528 0.99997001 0.99996620 0.99996596 0.99996393 0.99996230 0.99996574 0.99996771 0.99996593 0.99996687 0.99996776 0.99996042 0.99996448 0.99996470 0.99996736 0.99996426 0.99996602 0.99996629 0.99996709 0.99996604 0.99996945 0.99996428 0.99996513 0.99996467 0.99996574 0.99996610 0.99996468 0.99996851 0.99996556 0.99996981 0.99996930 0.99996496 0.99996622 0.99996664 0.99996462 0.99996621 0.99996423 0.99996735 0.99996633 0.99996412 0.99996879 0.99996509 0.99996663 0.99996714 0.99996713 0.99996565 0.99996519 0.99996614 0.99996568 0.99996983 0.99996716 0.99996645 0.99996467 0.99996682 0.99996578 0.99996586 0.99996821 0.99996531 0.99996781 0.99996622 0.99996476 0.99996726 0.99997076 0.99996688 0.99996326 0.99996919 0.99996854 0.99996773 0.99996701 0.99996943 0.99996849 0.99996630 0.99996983 0.99996745 0.99996396 0.99996619 0.99996796 0.99996973 0.99996795 0.99996869 0.99997048 0.99996910 0.99996938 0.99996646 0.99996801 0.99997071 0.99996745 0.99996613 0.99996765 0.99996796 0.99996704 0.99997028 0.99997202 0.99996928 0.99996630 0.99997147 0.99996732 0.99996999 0.99997066 0.99996890 0.99996883 0.99996907 0.99996733 0.99996762 0.99997276 0.99997246 0.99996983 0.99997186 0.99997079 0.99996760 0.99996951 0.99996790 0.99997292 0.99996875 0.99997140 0.99996791 0.99997103 0.99996897 0.99996792 0.99997039 0.99995209 0.99996827 0.99997052 0.99997202 0.99994195 0.99996892 0.99997081 0.99997333 0.99996973 0.99996965 0.99997199 0.99996781 0.99997462 0.99997294 0.99997078 0.99997171 0.99997113 0.99997119 0.99997021 0.99997087 0.99997545 0.99997413 0.99997297 0.99997158 0.99997771 0.99997238 0.99997020 0.99997313 0.99997347 0.99997320 0.99997353 0.99997375 0.99996936 0.99997550 0.99997100 0.99997314 0.99997293 0.99997346 0.99997200 0.99997241 0.99997236 0.99997313 0.99997500 0.99996823 0.99994010 0.99997382 0.99997432 0.99997352 0.99997365 0.99997323 0.99997503 0.99997291 0.99997589 0.99997146 0.99997037 0.99997528 0.99997330 0.99997271 0.99997594 0.99997341 0.99997375 0.99997738 0.99997547 0.99997567 0.99997600 0.99997214 0.99997675 0.99997571 0.99997506 0.99997188 0.99997274 0.99997608 0.99997536 0.99997160 0.99997210 0.99997253 0.99997392 0.99997547 0.99996993 0.99997196 0.99997571 0.99997605 0.99997419 0.99997337 0.99997522 0.99997269 0.99997464 0.99997478 0.99997666 0.99997582 0.99997389 0.99997292 0.99997630 0.99997446 0.99997654 0.99997274 0.99997421 0.99997776 0.99997386 0.99997582 0.99997561 0.99997589 0.99997168 0.99997590 0.99997739 0.99997620 0.99997132 0.99997684 0.99998085 0.99997356 0.99997517 0.99997592 0.99997591 0.99997695 0.99997798 0.99997850 0.99997690 0.99997635 0.99997874 0.99999453 0.99999173 0.99999738 0.99999212 1.00000920
